id,premise,hypothesis,lang_abv,language,label
881bbb921a,17 An alternative unaddressed mail would auction right third bundle specific day specific post office,You could auction right another bundle instead unaddressed mail,en,English,0
0880890544,New York Times Book Review Editor Charles McGrath former deputy William Shawn New Yorker call Lillian Ross memoir affair Shawn occasion factually inaccurate misleading betrayal Shawn 's high editorial principle,McGrath claim everything memorial accurate,en,English,2
e3c45609ea,Yes undoubtedly hand Mr. Brown Mr. Carter paused,Carter excited,en,English,1
6aea3f6896,The NYT front-page coverage say plane flying far lower rule training mission allow,According NYT training mission allow plane fly low,en,English,0
3db7630293,And current history add major point,Current history n't add point,en,English,2
dcf8e39922,The door budge,The door n't move,en,English,0
544fccbd8a,Ah yes actually two week ago similar situation captain alertly added quickly changed subject 'What 's important get ready 2 minute state weightlessness Slovakian satellite two week ago,The captain ship n't want bring destruction Slovakian satellite happened two week prior,en,English,1
65e2ba72fa,On spur-road little north sleepy village Anse-Bertrand Anse Laborde public beach tan sand gorgeous turquoise water good snorkeling rocky promontory,Anse Labord located North Anse-Bertrand,en,English,0
6d6642fce5,I 'm sure I wo n't get stuck Julia remarked suitcase carrying,Julia carrying blue suitcase filled dismembered body,en,English,1
493ff2a73d,I still n't trust little bugger,I trouble putting faith little bugger,en,English,2
3bf2afdbf8,At 60 cent 's bargain,It rip 60 cent,en,English,2
23463339f4,well think think long-term sense budget concern 're going lot others government 's spending go go towards uh health care thing like lot cause poor health need health care brought various factor pollution stress know work work environment condition forth generally government,The government spends little health care,en,English,2
a3c50e79cd,808 2 applies agency find good cause notice public procedure thereon impracticable unnecessary contrary public interest,An 808 2 always applicable public procedure,en,English,2
4329f38248,right well 's yeah 's going measure incentive uh reward whatever reward ultimately ultimately come want,They need entice get want,en,English,1
0d8b3287d8,In 1654 Oliver Cromwell Lord Protector England dispatched British fleet Caribbean break stranglehold Spanish,Cromwell dispatched force land well,en,English,1
cdfbb66475,I lay awake waiting I judged must two o'clock morning,I actually lay awake two-fifteen morning,en,English,1
5d2ab866ad,It replaced 1910 famous old pontoon bridge seafood restaurant served present bridge opened 1992,The famous old pontoon bridge erected 1920,en,English,2
205e92a528,The state legislature provides significant bipartisan support legal service delivery system,State legislature provides legal delivery system,en,English,2
10a6a6e336,'re independent 's thing 's good go different mean go mother 's day program week kid,Independence grant anymore option,en,English,2
e19376a801,farmworkers conducted U.S,A labor survey also considered view agricultural worker,en,English,1
a237148abb,"The story also made front page New York Times Financial Times London said 10,000 member mystic cult called Fa Lun Gong caused acute embarrassment security force virtually surrounding compound China 's leader work",The Fal Lun Gong surrounded 70 compound,en,English,1
1658f5950b,Much Among Giants affords agreeable blend gritty synthetic two main actor treat,Much Among Giants movie,en,English,1
afad883e00,Also Princess Di like President The public cared empathy action,Her empathy important action infectious,en,English,1
53ffeacbff,So one lady want go first,There question go first,en,English,0
a6e0706e7c,maybe 'll run across,We coffee ever meet,en,English,1
3caf970f91,On Samothrakia climb summit Mount Fengari God Poseidon watched Trojan War reach tragic climax,Climbing summit Mount Fengari take around two hour take shuttle bus experience Poseidon 's view,en,English,1
3976e24012,looking know 's 's funny keep interest 's exciting 'll watch n't time saw piece n't n't great Thirty Something watched time good episode lost interest,I watched Thirty Something time episode good I lost interest,en,English,0
93ca7b731c,Were company anyone,Was anyone,en,English,0
1ec8a298d4,That would tenfold increase Internet 's share,That would tenfold increase Internet 's share due mobile traffic,en,English,1
d4b820246c,uh-huh oh yeah n't heard one let 's see ca n't oh gosh probably wipe whole inventory TV show um PBS,The TV show remaining PBS,en,English,0
100528ab3b,"EPA estimate 5.6 million acre lake estuary wetland 43,500 mile stream river coast impaired mercury emission",Mercury emission effect body water,en,English,2
656dc8ceb1,One wag J. wrote ask Is difference pest airline,J. think difference pest airline,en,English,1
763c82a102,With plant needing install control equipment meet requirement likely approach would lead installation control become obsolete stranded capital investment additional requirement promulgated,Most plant already code,en,English,2
af60a5324f,The cover story detail disturbing behavior Littleton killer last week 's massacre,The story childhood picture killer,en,English,1
c8a4535a83,The lucrative tin mine Kuala Lumpur State Selangor Sungai Ujong Negeri Sembilan Larut Taiping Perak run Malay ruler Chinese manager providing coolie labor,The Chinese labor seen le costly expendable Malay ruling class,en,English,1
b9342700bd,Continue along Quai Saint-Nicolas Mus e Alsacien num ?ber 23 group 16th- 17th-century house appropriate colorful collection Alsatian folklore,There number 16th century house,en,English,0
22151b58e0,A small page-boy waiting outside door returned,The page-boy 'd expecting gone waited long return,en,English,2
634770867c,A succession discovery taught u archeabacteria ancient primitive single-cell organism live place 'd least expect anything call home,Several discovery showed u existence archaebacteria place earth 'd least expect call home,en,English,0
46b020261e,yeah maybe maybe 'll bring good school know industry come,Maybe industry come build good school,en,English,0
f5dfee7909,The collection indeed building huge overbearing allowing visitor relax enjoy art perhaps possible massive gallery Louvre Rijksmuseum,The Louvre Rijksmuseum incredibly small gallery comparison,en,English,2
2668483dbb,"Tax record show Waters earned around 65,000 2000",Waters tax record show earned blue ribbon last year,en,English,2
52addde9aa,GAO 's recommendation intended improve economy efficiency effectiveness agency 's operation improve accountability federal government benefit American people,The GAO work benefit American people 's government agency,en,English,0
7b97d94d3d,With fluent Vietnamese Mandarin help Tran understand family 's eligibility Medi-Cal food stamp assist 70-year-old woman finding place live advise abused woman stay country staying away husband,Chan able understand saying,en,English,2
54a339b05a,De Wit worked likeness actual monarch produce portrait,To create portrait De Wit used likeness real monarch,en,English,0
e8824ba16d,According plan area predominantly Arab Gaza Strip central part country northwest corner West Bank remain Arab control Palestine southern Negev Des £Wrt northern coastal strip would form new State Israel,We giving land Israel,en,English,2
03d0f13f4b,I put wearing suit Mr. Inglethorp 's clothes black beard trimmed resemble ¡¨ signed register name,He trying impersonate Mr. Inglethorp forging signature,en,English,0
e0736cb90d,The setting -- wherever might -- always seems authentic Hollywood back lot,They made sure setting looked convincing,en,English,0
af1d6906a4,Rather kid today little bundle joy also perhaps ultimate symbol worldly success status,Children today symbol success status,en,English,0
7b8bc5d3be,After high emotion de Gaulle 's march Champs-Elys e business post-war reconstruction though boosted generous aid Americans Mar ?shall Plan proved arduous wartime alliance de Gaulle 's conservative Communist Party soon broke,After split war followed two country,en,English,1
efedb2d040,oh boy think 's like one n't mean either,I think 's one kind shirt,en,English,1
5e37605f1d,Sit '' Tuppence sat chair facing,He told Tuppence get,en,English,2
8f94f385a2,The dispute among noble first concern ordinary French citizen,One first concern ordinary French citizen dispute among noble,en,English,2
9e968d6f72,really enjoyed friend watch program like want see particular program either home watching definitely recording program won't miss,What program friend like watch,en,English,1
ace15812ba,yeah uh-huh look sort investment future,The result noticeable line,en,English,1
db9c708f49,Oh friend I said along I proof,I able find proof soon,en,English,1
12016e9aae,Still Bork waited staring upwards,Bork stared ground giving waiting,en,English,2
f6a73e17a3,It surprise either Al Pacino chew scenery Devil 's Advocate And idea devil showed Earth 'd running New York corporate-law firm also say least pre-chewed,Nobody expects devil would take form lawyer,en,English,2
29410aece0,Five year ago Speaker-elect Newt Gingrich promised make important information available online moment available highest-paid Washington lobbyist,Newt Gingrich promised make information available loyalist online time,en,English,0
1a6db236ce,uh well know know several single mother absolutely ca n't afford go single uh mean babysitter le,Most single mother I know would easily able afford,en,English,2
77daf793cf,Strategic parent might spend large portion tax cut causing interest rate rise,Tax cut geared parent give greater spending flexibility also lead higher interest rate loan,en,English,1
27c6d6dc90,Excellent review collaboration two '90s acclaimed jazz saxophonist,The concert two saxophonist drew raf critic,en,English,0
b6f4b3cbf7,feeling sense feel person guilty beyond reasonable doubt 's really heinous crime feel like Bible say eye eye,The bible preached eye eye order prevent heinous crime,en,English,1
f83307659d,The city plan build community center Lincoln Place future fire station site,The fire station city build going painted red large,en,English,1
259951739b,His failure endure,The man always remembered massive success,en,English,2
4d2f65c2b2,His family lost son daughter,The family child passed away,en,English,0
62344708db,don't know think uh biblical thing say i can't think scripture Render unto Caesar 's Caesar 's,I know I bible,en,English,1
01588abe7e,Cases Comparative,These case related criminal,en,English,1
7c73980a29,think yeah 's nice escape know 's something laugh enjoy,It 's escape short-lived,en,English,1
0da5da0149,Initiatives suggested CIO Council consider,We suggested initiative CIO council,en,English,0
142d88280b,yeah 've always threatened take lesson 've never gotten around,I taking lesson fifteen year,en,English,2
30dd424d9e,'Best could hope,Our hope dashed,en,English,2
a2c8eaaaee,Around corner huge domed Neoclassical Pantheon,The Pantheon found immediately around corner,en,English,0
49ea777d21,That could n't happen sane world either,That could happen world n't insane either,en,English,0
bb1f70c57a,Since death transformed Bob Marley Museum carefully managed Marley family protect memory life,The Bob Marley Museum taken Marley family Bob died,en,English,0
7f1b103fdc,Good Oklahoma Public Guardianship Program albeit unfunded supply lawyer perform rights-monitoring process,Good Oklahoma program fund lawyer,en,English,0
e42c0f5da5,She pathetic aggression wife mother -- Bunt difference,She loving attitude wife mother,en,English,2
2dec6c4628,If n't would known Jane Finn got paper,Who told Jane Finn acquired paper,en,English,1
960c9dcc14,He 's mean-spirited vicious long editor reporter tired hearing,Editors reporter tired hearing since vicious long however giving chance,en,English,1
1fbd11e9c8,I turned curve I time see ring bell get admitted house,I turned curve time see ringing big brass bell echoing admitted house,en,English,1
51a912a326,sure well good talk,That 's true nice chatting,en,English,0
fd8839598e,With gap still landslide proportion poll Dole written correctly otherwise pundit,The pundit written,en,English,0
e3432844d3,Regulation M adopted Securities Act 15 U.S.C,Regulation M related act,en,English,2
db425ca9b6,I admit I knowledge certain name perhaps knowledge end '',I know name much else,en,English,0
3f84b0403b,yeah yeah come positive regardless uh detected uh 'are required to attend uh counseling session,Even say positive seems go counseling session,en,English,0
d56f67ad59,To see desert best go dawn sunset,Go noon see desert best view,en,English,2
b2c4d96f78,Turns Bill got one letter last year tore heartstrings,Bill got one letter last year made feel loved,en,English,1
943ab821b1,Jerusalem divided east west control Jordan Israel respectively,Jordan Israel still great term refused trade,en,English,1
84e4ed5dac,Asked abortion day CNN Republican National Committee Chairman Jim Nicholson also invoked apparently party-line inclusive party,The Republican politician spokespeople rely party-line come abortion constituent insist,en,English,1
43489bfcf2,I 'm interested tactic Al,I interested tactic Al,en,English,2
a3b36c7495,To sure auction rip-off,Every single auction rip-off,en,English,2
52bb19cc55,But kill,If situation wait kill,en,English,2
8600e1ec79,Where lie real Japan,The real Japan found,en,English,1
5c5ca34cf6,'Upload body What body,I n't think body,en,English,1
b163e9fd44,True devotee talk shop even specialized group one Northeastern weather ne.weather whose recent conversation topic included great blizzard 1978 freak snowstorm May 1977,A group Northeastern weather recently discussed great blizzard 1978,en,English,0
f9959c47f5,oh 've never itemized yet,I always itemize,en,English,2
30f8a0c4b0,What changed,Nothing changed,en,English,2
90fd551688,Calcutta seems production center pretension artistic creativity ironically 're actually likely see work Satyajit Ray Mrinal Sen shown Europe North America India,You likely come across work Mrinal Sen India North America,en,English,2
75f006860f,But one measure seems static,The one measure make appear static,en,English,0
513b19c6a2,The biography us unpublished diary untapped Cuban government archive praised done masterly job evoking Che 's complex character separating man myth Peter Canby New York Times Book Review The Weekly Standard 's Stephen Schwartz call tainted received official support Castro regime abetting Che revival,The biography us Cuban government archive show Che 's complexity although called tainted Schwartz,en,English,0
efdb0eee46,She 96 turning away heard piercing whistle faithful Albert came running building join,Albert dog came running heard whistle,en,English,1
bd40254414,Many lake section lake also wildlife conservation area guide list regulation effect protect water bird animal,People hunt wildlife conservation area go jail,en,English,1
072a277954,REPORT PREPARATION AND TEST REVIEW,Reports prepared,en,English,0
9357dc7bc0,Last year spooked,They spooked past two year,en,English,1
db4defff9f,Generally FGD system tend constructed closer ground compared SCR technology retrofit,SCR technology retrofit differ FGD system,en,English,0
e65a7f3cf5,I hope common interest lead u consensus one provide country significant benefit,hoped common interest lead u consensus,en,English,0
c2f19839e0,His plan simple symmetrical design straight street grand square,A symmetrical design straight street visible plan,en,English,0
5828c89e19,'s interesting point yeah mean expectation,That one interesting thing,en,English,1
103996bef4,Participants generally viewed new internal control reporting requirement Sarbanes-Oxley Act 2002 good requirement,The Sarbanes-Oxley Act 2002 revolutionized way internal control reporting must handled getting point contentious fight Congress,en,English,1
6152a5879a,We taken number step empower invest employee,We sure invest worker,en,English,0
418c778b14,It display superb marble sculpture second century a.d. notably Venus Emperor Hadrian wife Sabina,Sabina second wife Emperor Hadrian,en,English,1
486057f992,Therefore many leading finance organization calculated compared percentage general indication well supported organization 's business objective,The data generated based finance department,en,English,2
355c80cf4b,uh TV something try um deliberately try get hung like say,We try watch much TV,en,English,0
45ba3b83f9,This formal Review Process guarantee representative every designated state planning body right direct communication LSC official highest level seeking reconsideration LSC decision,The formal Review Process guarantee representative get free meal,en,English,2
fb002df81a,All slept one cave animal skin single large clay pot cooked food,They used single clay pot cook food,en,English,0
1cd976f742,So set clearing land agriculture setting fire massive tract forest,They allowed deforest agricultural purpose,en,English,2
b1a0577efb,Further given dynamic environment agency face employee need incentive training support help continually learn adapt,Over time agency faced rigid environment nothing changed,en,English,2
3c87fa50cd,Blankley reply And fund-raisers going part country raise 'The conservative coming conservative coming,Blankley reply fundraiser part country raise `` conservative coming '',en,English,0
f846dcf7ad,direct sunlight stuff right uh n't really found bad 've lived house uh oh thirteen year suppose really really painted know new bought painted one time since know 's probably going time paint couple year,I 've paint every year,en,English,2
94dd9af761,And really 'a great relief think 'is going Hastings continued honest friend,My honest friend expressed gratitude upon hearing man would leaving,en,English,0
068ae6f8b5,Chennai known 1996 Madras easy-going pleasant remarkably uncrowded,The city 's designation sacred ground deters typically rowdy behavior,en,English,1
045a227f8b,Rehnquist 's conference no-nonsense,Rehnquist respected justice,en,English,1
c3938e17b7,And rest way home I recited various exploit triumph Hercule Poirot,I recited various exploit triumph Hercule Poirot approximately 2 hour,en,English,1
80c356f78a,uh-huh yeah yeah 're good,They better,en,English,1
d29cb9a6db,The chain swung hitting arm sending palm knife crowd,The knife injured someone crowd,en,English,1
95399c4a5c,yeah mean uh military paid education,She originally got military hope securing college funding,en,English,1
748ae8d31f,Five minute later smiled contentedly reflection glass,She smiled satisfied looked,en,English,0
62a352620d,I feel though I like point risk running especially pursue course indicate,I think understand risk taking,en,English,0
2f782f7969,The national award created recognize attorney practice le 10 year excellence public interest pro bono activity,There national award given attorney practicing le decade,en,English,0
abc4bfb0bc,External Validity The extent finding applies generalized person object setting time subject study,External Validity get name fact 's studied people thing individual outside study,en,English,0
8579487bd0,That business commonly contract function done another firm lower cost,Information technology one business function commonly contracted,en,English,1
353d066a7b,The Case Study Guidelines,There several guideline case study,en,English,1
7dab6f4094,a pardon,Sorry I burped excuse,en,English,1
7d40df9e17,well first thing wonder see couple different way talking privacy um privacy something disturbs private state mean invasion privacy something disturbs private state 's one thing privacy something come private state extract information word find something 's another first kind invasion first type privacy seems invaded much everyday country second type least overtly uh someone come uh find information private uh seem uh um obviously everyday,Talking privacy complicated topic couple different way talking example privacy something disturbs private state ...,en,English,0
56011dcc3f,There also dozen fabulous picture,I 'm sorry We picture show time,en,English,2
0f2f34c799,know good bad,Why care 's good bad,en,English,2
9fb3d1456e,He try something,He n't need try anything,en,English,2
5e63303e1d,understand imagine much trouble insect,yes insect must really annoying September,en,English,1
1944cf939e,She exchanged hollow life heightened life tried comprehend turn get possibility,She chose live heightened life thanks Buddhism,en,English,1
f093f8733c,Release 2.0 A Design Living Digital Age Esther Dyson Broadway Books,Esther Dyson Author Release 2.o A Design Living Digital Age,en,English,0
e6bb9a5a67,Corroborating evidence independent evidence support information database,Corroborating evidence independent evidence,en,English,2
2f0b46f8b7,The next morning ate dry bread two strip lean meat two egg fried animal fat skillet black scorched iron,They ate hearty breakfast heading day,en,English,1
a7ccf43420,profit rather,Making money rather,en,English,0
bab57aa484,BUDGETARY RESOURCES The form authority given agency allowing incur obligation,Administrations generally feel agency budgetary resource others,en,English,1
158d0f6d4c,In sight saw Adrin 's hand cocking back pair dragon-hammered pistol,Adrin seen cocking pistol hand corner eye,en,English,1
dd1a5c2d7b,Anwar Sadat Skidded Nasser 1970,Nasser step man named Anwar,en,English,2
7f82a0472b,Executives examining internal environment asking series question problem need fixing information technology management help CIO might best fit within management structure guide technology solution,Executives consider information technology currently used crafting CIO,en,English,2
effe5eb482,But sustained assault Orientalism 's premise prestige came left,They see attack coming,en,English,1
109b9922e9,I take Americans higher opinion morality even,Morality high value everyone matter,en,English,2
23e3340b3e,Grantees statistically sample case closed previous year determine sampled case generally meet requirement reporting case LSC,Grantees check case see meet requirement,en,English,0
af969bb283,The national mood stressed octagonal spire University 's Rajabai Clocktower 24 figure representing caste Maharashtra State Mumbai capital,The national mood expressed octagonal spire Rajabai Clocktower,en,English,2
5c7195ae31,What say Lawrence great surprise I said,I n't expect hear Lawrence,en,English,0
1bcdb7611d,Oh I exclaimed much relieved,He going get operation remove penis Finally,en,English,1
fac858cdd7,NHTSA concluded section 330 superseded section 32902 criterion supersede section 32902 mandate CAFE standard model year 1998,NHTSA concluded section 330 supersede section 32902 criterion,en,English,2
4924f0c057,The National Association State Information Resource Executives NASIRE represents state chief information officer CIO information resource executive share mission shape national information technology policy collaborative partnership information sharing knowledge transfer,The NA SIRE represents state chief information officer,en,English,0
97d04c7a6c,Upon commencement commercial operation new utility unit subpart 1 part B unit shall comply requirement subsection 1,subsection a1 n't exist protection subsection referencing steak sauce,en,English,2
d233c48665,yeah well ca n't 'll know say ca n't wait kid grow believe 'm going miss age 're gone,I wait kid grow,en,English,0
ff8d488a3f,We briefly discussed Nazi angle,We talked Nazi angle,en,English,0
0169b187a7,`` The summons Dave Hanson '' Ser Perth said sternly three drew,The one invited Dave Hanson,en,English,0
6e75674a09,okay guess 'i'll get back laundry,I go complete weekly handwash load 80 percent done already,en,English,1
1ba6a4c660,One wall Western Wall today major reminder Jerusalem 's greatness Herod,The Western Wall always Heritage Site,en,English,1
16168b8d5c,decided 'd go across road office see could rent anything,We went office see anything could rent,en,English,0
7a50692ad6,In situation value mailer improved service would considered along cost work,The cost work value improved service would considered situation,en,English,0
8bb14803fa,The great breathtaking Italian adventure remains road,The road dull best avoided,en,English,2
7ea1668c0a,think 's ninety two,I guess ninety two,en,English,0
96c49666a1,Last year Tuscaloosa 's Turning Point Domestic Violence Sexual Assault Services half 160 woman sought shelter used Legal Services said executive director Kathy Benitez,Only 4 330 woman search shelter used Legal Services,en,English,2
b291d23bfd,This historically renowned freshwater lake known Sea Galilee Lake Kinneret meaning harp shape 58 km 36 mile circumference,The lake full fresh water measure 36 mile around,en,English,0
7dc63bddaf,A newly unified Christian Spain Catholic Monarchs Ferdinand Isabella completed Reconquest defeating Moorish enclave left Iberian peninsula Granada 1492,Ferdinand Isabella completed Reconquest establish Muslim Spain,en,English,2
620e4cffae,well know ten limit ten minute time limit well 's okay come tell tell got five second say good-bye,Usually 's 10 minute time limit 'll say second go,en,English,0
db255e6baf,Lifetime Extension SCR De-NOx Catalysts Using SCR-Tech 's High Efficiency Ultrasonic Regeneration Process,There 10 year extension SCR De-NOx catalyst,en,English,2
8f72cd3406,The 28 sta ?tues representing king Judah Israel remodeled drawing Viollet-le-Duc original one pulled Revolution since thought king France,Viollet-le-Duc made drawing statue modelled king Judah,en,English,0
a38e941f99,At time publication document along publication pertaining information security available NIST 's Computer Security Resource Clearinghouse internet page //csrc.nist.gov/publications.html,The document security information NIST 's webpage,en,English,0
80e504d900,Reports attestation engagement state engagement made accordance generally accepted government auditing standard,Reports n't need follow government standard,en,English,2
734b896a0b,"These 900 hectare 2,224 acre parkland western edge city constitute one Baron Haussmann 's happier achievement",Baron Haussmann regret implementing 900 hectare parkland western edge city,en,English,2
cb91254fc1,can't remember 've eight year remember coming work used live Wylie could see downtown Dallas,Downtown Dallas short drive I lived Wylie,en,English,0
b18133ccf6,Did Meriwether Lewis really commit suicide historian claim,Was Lewis death suicide said historian,en,English,0
62de46f2b8,might human factor level,Are hiring,en,English,1
c7305adfda,maybe adult literacy maybe know composition writing maybe know uh volunteering know tutor line though even elementary school help homework part say God 've enough kid really,I n't know I really want put effort volunteering since I 've already gone child,en,English,1
cb7eb31430,yes uh bought uh Bristol thirty five five wife,I bought Bristol old pawn shop near dock,en,English,1
9859f287b7,She believed sleeping draught administered perfectly harmless doubt one terrible moment must feared Mrs. Inglethorp 's death lay door,She doubt Mrs. Inglethorp 's death concern,en,English,2
36a0aec742,NHTSA concluded section 330 superseded section 32902 criterion supersede section 32902 mandate CAFE standard model year 1998,NHTSA conducted in-depth review section 330,en,English,1
3e889168b4,But Fish upbeat pragmatist,Fish nickname human,en,English,1
24d8eaafd3,I put wearing suit Mr. Inglethorp 's clothes black beard trimmed resemble ¡¨ signed register name,He wearing gym clothes made sure shave beard order look like Mr. Inglethorp,en,English,2
be87448a05,The stuff strong somewhat brittle,The plaster strong yet brittle,en,English,1
f0f2d6fac9,At eight morning,During morning eight,en,English,0
c9aef1f991,This confluence bad tax 1 billion reserve botched opposition campaign voter willing call bluff resulted I-695 victory,The I-695 victory result botched opposition campaign vote willing call bluff,en,English,0
3afc3f3720,The Lake District place come want lot action early morning hour,The Lake District not to want a lot action,en,English,0
1685c5bc07,Watch Pagla Jhora Mad Torrent Gladstone 's Rock shaped like statesman 's head,The Mad Torrent come Gladstone 's Rock,en,English,0
6c50e58b15,It may best way read text year ahead magnifying glass looking glass -- prism discern political culture produced Nixon share,A prism necessary discern political culture produced Nixon share,en,English,0
697a2ff301,In market proper spice grain piled multi-colored mountain merchant chant measure separate lot five kilo three three three four four four five five five,The market sell mostly clothing household good food item,en,English,2
b7c1422f8b,He writes 's first time 's added track,He creates track like time,en,English,2
0e6a351abc,She hate '',She like,en,English,0
dcc67548c4,One reason high value MLB team prospect new publicly financed ballpark Owners Baltimore Cleveland Chicago Denver Texas reaped major profit new facility built little cost team,New facility built high cost MLB team giving little profit owner,en,English,2
837e844105,One two replied Tommy modestly plunged recital,Tommy lot practice recital,en,English,1
d41330bb82,The newspaper publishes one letter week reader always editorial riposte bottom,There several letter reader published daily,en,English,2
74dd49e5ae,McCalpinMaria Luisa Mercado Nancy H. Rogers Thomas F. Smegal Jr,Nancy Rogers listed,en,English,2
33ef8689bc,Trays found size wooden stand make wonderful portable table home,Some tray great watching tv eating dinner,en,English,1
31552e6e0e,I see said Tuppence thoughtfully,Tuppence showing careful consideration said `` I understand '',en,English,0
115c0d46be,Agencies may perform analysis required section 603 604 conjunction part agenda analysis required law analysis satisfies provision section,The agency free decide perform analysis covered section 603,en,English,2
e0ff778efc,Beyond Quantitative Cul-de- A Qualitative Perspective Youth Employment Programs,The paper look youth employment program,en,English,0
0f08fad1da,He real answer,He n't answer,en,English,0
fcceb986b5,This testing marketplace may range written telephone contact knowledgeable federal non-federal expert regarding similar duplicate requirement result market test recently undertaken formal sources-sought announcement pertinent publication e.g,This marketplace testing involve formal survey,en,English,2
ed41b3267f,hm oh oh 's great uh-huh get full benefit,I think horrible,en,English,2
9644ff181a,The last 12 year life blank,He recall every moment last 12 year excruciating detail,en,English,2
171c8fa15f,You wake one bright autumn morning 're halfway subway decide walk work instead,You decide en route turn west walk instead,en,English,1
0357ddfc9c,5 percent educational lay program relating law justice public service program High School Mock Trial Competition numerous publication,15 educational lay program,en,English,2
9cba893ee6,It utterly mad,It utterly mad suggest,en,English,1
db094230d0,The Congress also told LSC could continue fund grantee presumptively must begin distribute fund competitive basis,LSC told Congress longer could grantee funded presumptively fund distributed basis competitive,en,English,0
ac3d05d46f,ca n't jumping make hurt,There pain jumping,en,English,2
c7a89d90ef,well noticed since moved Texas husband originally Texas uh 'm n't uh wide variety seasonal clothes north,Texans always wide variety seasonal clothes,en,English,2
75aa4501b4,It's easy overdose many temple palace museum India,There wide selection temple palace India,en,English,0
f21ca2a735,'ll go know two month straight wo n't go anyplace else,I 'll go two month straight attention amazing,en,English,1
efad9407d1,Once pious devotion however wine flow firework explode espetada kebab stall flourish Monte regains normality another 363 day,Monte normal location outside period pious devotion,en,English,1
bea5c4aa28,The Joint Venture amply justified success '' It drunk acclamation,There justification The Joint Venture unsuccessful,en,English,2
08ba0d58ae,Typically assumed high-roller card game baccarat bah-cah-rah similar blackjack though 's played stricter rule higher limit le player interaction,People interact le play game baccarat compared blackjack,en,English,0
a5471ee991,This usage point yadda yadda yadda 's larger social It suggests ever-larger percentage content everyday communication correctly anticipated -- probably owing part sheer repetition word argument various public medium,It say smaller percentage content communication expected,en,English,2
42ef3ccf38,Republican consultant agree conservative candidate South Southwest Midwest Rocky Mountains beg Reed 's talent connection,Republicans thing anyone want Reed 's talent,en,English,2
8a4e88add2,Many restaurant cafe welcome child,Children great take along many restaurant cafe,en,English,0
c6b54e25ce,Keep young skin safe covering sunblock T-shirt even water,The sun usually intense causing sunburn easily,en,English,1
be21674ae0,STANDARD COSTING A costing method attache cost cost object based reasonable estimate cost study mean budgeted rate rather according actual cost incurred,This costing model based research analytical activity,en,English,0
60e24daf0c,New York 's John Leonard call Oz ecology anthropology terror faint heart queasy stomach ...,Chicago 's John Leonard call Oz biology anthology horror,en,English,2
d8d719fb00,'But White design living 'll far Little possibly get,White long way away Little right,en,English,0
2f9ed6419e,Exhibit 3 present total national emission NOx SO2 sector including power,In Exhibit 3 total national emission od NOx SO2 sector said report,en,English,0
4d8c897b00,However participant cautioned principle-based standard viewed panacea solve problem financial reporting could lead undesirable situation would comparability agreement treatment similar transaction,participant cautioned principle-based standard taken lightly,en,English,0
20638800a9,But Slate protest Gates byline appeared cover,But Gates byline cover Slate protest,en,English,0
060d7e2bda,My body like crippled rabbit I n't want pet I forget feed time I n't time play get know useless rabbit kept cage would cruel turn loose,I believe body temple I worship altar,en,English,2
ae1c4cb37f,Oh fool I feel,I beyond proud,en,English,2
8499a6388f,Cop Bud White Crowe Ed Exley Pearce almost mix 59 second,Bud White never cop,en,English,2
af80a52872,GAO 's recommendation intended improve economy efficiency effectiveness agency 's operation improve accountability federal government benefit American people,The GAO 's recommendation intended negatively impact effectiveness agency,en,English,2
2ac5231a65,Even hire good people need take step retain,Once hire already done 's need anything different retain employee,en,English,2
0903b13d06,What idiot girl,They thought girl stupid,en,English,0
dc6ddf878d,After four year Clinton learned avoid looking unpresidential,After seems like forever Clinton still n't understand avoid looking unpresidential,en,English,2
f93d353b38,It focus desktop client/server enterprisewide computing,Cloud computing may serious challenge desktop market,en,English,1
679ef9bdc2,uh-huh uh-huh uh-huh yeah well 's really neat,That 's amazing I 've never seen anything like,en,English,1
7b4d0d730f,Most Clinton woman 20 time Clinton encounter,The clinton woman 20 's,en,English,0
b16a7ab86a,If I chosen actor I greatest actor living,I chose become actor I n't good,en,English,2
7c1e31af1b,um-hum worst,What best,en,English,2
422ac2525e,If energy climb 387 step top south tower rewarded stunning view city,There 400 step top south tower,en,English,2
c1a0dc0abe,There uncertainty associated number presented paper due sampling error estimation error econometric estimation procedure used recover household-level demand function,The researcher Harvard cut corner gathering data project,en,English,1
414d0c1fc1,Seemingly endemic corruption compounded remarkable dearth political leadership decisive action,There corruption,en,English,2
c63f7e107f,As Malaysia moved resolutely modern age also remained culturally historically rich multi-layered blend tradition wrapped within modern busy economy,Malaysia many rich multi-faceted tradition within current busy economy,en,English,0
0851d4b5c9,It entail prospective retrospective design permit synthesis many individual case study undertaken different time different site,It entail prospective retrospective design system redesigns,en,English,1
4413f1c6b6,The garden among greatest Europe take view Sugar Loaf Mountain part design,The garden variety flower anywhere Europe,en,English,1
d80fb8faa1,Isle of R,Ille de R controversial recent year,en,English,1
7dab3b4151,After purge foreigner stayed strictly confined Dejima Island Nagasaki Bay,A foreigner confined Dejima Island dangerous,en,English,1
158b01101d,The element example repeated across million individual task encapsulates difference advanced industrial economy high standard living le developed country low standard living,This example includes element developed developed economy,en,English,2
fdfcedbb13,um yeah sound kind neat uh location important like know far house whatever,That sound really stupid,en,English,2
