id,premise,hypothesis,lang_abv,language,label
8f9b6fbbfb,roller coaster well experienced rider consider slow uneventful despite altitude,rollercoaster slow people,en,English,1
23bf7b91be,always pay someone else cutting fertilize um edge um think year going landscaping put,still gardening landscaping,en,English,2
dd56438c9e,felt offhand dagger weight small back,knife back,en,English,0
5d16327c66,Long Bay seven mile sublime fine sand gentle azure water cooling palm tree,Long Bay measured seven mile,en,English,0
eaf18b068b,delta Rh ne two arm spill Medi ter ra nean Camargue reclaimed sea form national nature reserve,reclamation effort contracted Dutch company specializes dike sea water management,en,English,1
b1ad65008a,There,There,en,English,1
3801628f9b,fine weave pattern typical Scottish weaver attention detail,Scottish weaver known attention detail exemplified fine weave pattern,en,English,0
1cab4b9a4c,Reportedly biggest payment made case hardly nick Texaco annual revenue 30 billion,biggest payment made barely hurt profit,en,English,0
6a5ca492d3,reverted former point view,went back previous thought,en,English,0
522fab54b5,twice seem show battle said Adrin,Adrin said nt serious battling,en,English,0
ed14d0f572,two challenger top dog,top dog face one challenge,en,English,2
77984ce36c,214 talk sending specialist Paris,might sent Paris London,en,English,1
98edcc579c,u get busy something,need stay inside relax,en,English,2
dff73aefab,Sant Francesc take road lead southwest Cap Berber southernmost point Balearics,Cap Berbera located northeast Sant Francesc,en,English,2
862161c611,well station play uh type music,TV station documentary space travel,en,English,2
b90ddd3edd,Although accounting reporting model need updated view current attest assurance model also date,accounting model need updated addition assurance model written 1995,en,English,1
a87527f85c,technical howtos three strategy summarized later paper,three strategy improvement discussed paper,en,English,0
b3a46f7e35,main gate churchyard lead Greyfriars Place across street find excellent view one Scotland newest museum,new museum built around two year ago showcase Scotland natural history,en,English,1
88637fc33a,oh yeah IBM uh mean uh lot people use human factor folk IBM looking right,Tons people think human factor looking IBM right,en,English,0
8dc457e705,squatting uncomfortable look,Squatting look uncomfortable,en,English,0
711b8e0187,said Web site help bridge digital divide keep poor using Internet resource,telling u website designed make harder poor get online,en,English,2
d4d80fab67,ancient Greek trading post town manages combine atmosphere resort gutsy bustling city life,Historically town trading post used ancient Greeks,en,English,0
ef92714861,three day using gel mouth returned familiar self,undergone oral surgery,en,English,1
ed2eea997a,fixing,take care fixing,en,English,2
942faba52d,inquiry expanded quickly however asking technology failed examination contextual influence,moved inquiry technology failing thought may something else,en,English,1
dd4ba35692,wake one bright autumn morning halfway subway decide walk work instead,decide ride subway instead take stroll work,en,English,2
a3efa4d449,Peel Edgerton,peel Edgerton,en,English,2
e47073d5f2,doctor accepted quite readily theory Mrs Vandemeyer accidentally taken overdose chloral,Mrs Vandemeyer took appropriate chloral,en,English,2
7050b19dec,Agricultural show,Farm performance,en,English,0
28749e3db3,yeah mine generally stay window,mine window unless take clean,en,English,1
47b763e1c3,first instance IRS would record time person could get agent discouraged caller,IRS get record time,en,English,1
faf1397ccb,Crossfire day patronized even Sam Donaldson,Crossfire even Sam Donaldson patronized,en,English,0
1ef02d95aa,little practice almost anyone flip interesting rock formation watch multicoloured fish pas review,practice bit able somersault rock,en,English,1
790966f0cf,noticed long branch running tree right direction,notice long branch pointing right direction,en,English,2
e6ff2a1001,Tax record show Waters earned around 65000 2000,Tax record indicate Waters earned 65K 2000,en,English,0
114ad7aa0e,describes six application case study method including purpose pitfall explains similarity difference among six,two application case study method,en,English,2
2b44c9396c,okay think hang nt think anything else,nt anything else put phone think,en,English,0
8c500e5974,Monday Question,question audience Monday,en,English,1
88d2229b88,show begin evening 900 pm relates melodramatic fashion history Istanbul coloured floodlight illuminate spectacular architecture Blue Mosque,history Istanbul subject show,en,English,0
cb373d459a,put coma,coma caused people around,en,English,0
1aca3c1bf2,also describes result scenario analysis term various marginal cost associated emission control strategy economywide impact scenario,includes description impact price exacted emission control strategy,en,English,2
e5b1dddeaf,produce locally grown restaurant organic garden,produce local,en,English,0
b975cdef00,IRS Restructuring Reform Act budget request administration various tax,tax,en,English,2
247940ac05,might well see nt believe note Tuppence wellknown schoolboy writing ran follows DEAR JULIUS always better thing black white,nt believe maybe looking convince,en,English,0
20296afa9f,watched river flow,river roared,en,English,1
6c2b7b4f22,held Maryland wood telecast consist jittery footage contestant slow descent madness systematically stalked disappeareddisqualified Bob Barker,show set Florida,en,English,2
b607c97e57,functional component Postal Service presumed exhibit significant scale economy although demonstrated,Postal Service assumed significant scale economy,en,English,0
b9341250ca,saving finance domestic investment would increase net foreign investment improve current account balance,current account balance improved slightly,en,English,0
036c2c5051,Although award handed annually Bailey selected several year commitment,Bailey may several time humbling experience time award given,en,English,1
9ec3c360e0,Oh sorry wrong church,entered wrong church,en,English,1
51c78ab7d8,Adrin Third Lesson,Adrin first lesson,en,English,2
6ae1b842ad,nt miss openair market close wharf,open air market great place see,en,English,2
6cf833c52c,west side square Old King House built 1762 official residence British governor proclamation emancipation issued 1838,Old King House incident King murdered inside,en,English,1
422e7ca070,cane plantation increasingly hand American tycoon found ready market US,US market ready cane plantation according economist,en,English,1
4cb1c8149b,Since death transformed Bob Marley Museum carefully managed Marley family protect memory life,museum contains work member Marley family,en,English,1
aea6334924,stopped,stopped running right,en,English,1
4cb1f12da5,really enjoyed friend watch program like want see particular program either home watching definitely recording program wont miss,program watch friend,en,English,1
31eba77caa,tea done everyone stood reached head put hand gently pulled chest smelledOf dung smoke cinnamon mutton greaseI could hear wheezy breathing like prophet Last whispered word repeated faithfulThen prayed one time translate son interrupted old man tell groupOf snake charmer sought blessing blind thiefThe saint pushed away took one long look straightened collar nodded toward door,tea done put hand,en,English,0
3ead24e00b,watched hip shift side wrap,wrap fell floor,en,English,1
80147636ec,1994 Roper Poll concluded NewsHour perceived public credible newscast country,1984 Poll concluded NewsHour seen least credible newscast public,en,English,2
df17727ce2,census 1931 served alarm signal Malay national consciousness,nt census Malaysia prior 1940,en,English,2
b51c889116,Thorn held sword different Cadaan ever seen,Cadaan used seeing people hold sword like Thorn held,en,English,2
be499e611b,exercise supposed,Exercise nt supposed make sore,en,English,1
4b81988809,take road head back coast Es Pujols Formentera premier resort village,Formentera premier resort village swimming pool bar restaurant,en,English,1
9f5e8da2b1,News cover say proliferation small computer device ascendance Webbased application eroding Microsoft dominance,Microsoft losing dominance due emergence Webbased application,en,English,0
19ff4b4818,April 1453 Sultan army massed outside city wall outnumbering Byzantines ten one,hundred time many Sultan army Byzantines,en,English,2
4f820e0dc1,article explains Al Gore enlisted Vietnam War fealty father distaste draft Gore deplored inequity rich serve,Gore dodged draft,en,English,2
7505756279,agency also receives percentage money Interest Lawyers Trust Accounts,wish received,en,English,1
45486a8779,dont know think uh biblical thing say cant think scripture Render unto Caesar Caesar,know bible scripture,en,English,2
31618ed4f2,Market Street home Edinburgh CityArt Gallery showcasing work upandcoming artist,gallery refreshing every artist want,en,English,1
648e8a6182,yeah student money,project pay better student job,en,English,1
3456f365b8,oh constantly,jog constantly,en,English,1
76acbd598a,subsequent alteration data readily detected,Changes data ca nt detected,en,English,2
e5c2df48b7,universal credibility problem polling wordsmithing mathematics nt mix never,Mathematics important aspect polling,en,English,1
c125170fe0,farmworkers conducted US,Trying find fuel rocket US employed brightest farmworkers field,en,English,2
aa91d298b6,man shifted slightly cut spear air,man watched motionlessly spear fell,en,English,2
448a3132f6,Well found,discovered,en,English,0
1b1a16bac0,Today lined shipyard factory industrial development water badly polluted,largest center industry city,en,English,1
683175fbc8,well uh agree mean nt surrounding cast Montana doubt,nt agree say nt much support Montana,en,English,2
7880fe3b34,well floor uneven know,floor perfectly smooth flat,en,English,2
68deba4a56,know like every day like movie dollar Sometimes even free think uh showed uh Chima Para Diso free,movie like Chima Para Diso shown free,en,English,0
1b1b1d9ec8,yeah well uh NC double tournament going right uh nt watched year Louisville year,nt missed single game Sweet 16 round,en,English,2
769a8f37e2,Finally woman opened eye feebly,opened eye several minute,en,English,1
0872d40101,edition DSM product argument negotiation compromise,new addition NPD DSM came lot argument,en,English,1
cdf9b1779e,open political debate flourished especially Calcutta Karl Marx much appreciated,political debate flourished Calcutta especially Karl Marx appreciated great sense humor,en,English,1
10d0644645,got think,think,en,English,1
80822e4dd4,sudden sat edge table put face hand sobbing Mon Dieu,sat table started laughing loudly,en,English,2
8e9bf743dd,man come hasbeen corner skit Zmuda recall forgotten performer would sent flounder front audience,man designed skit popular performer went enjoyed total success front crowd,en,English,2
8c55ed3cd8,Given limit WTO jurisdiction probably unreasonable Kodak expect real victory,Kodak totally justified expecting victory,en,English,2
f6813fc681,like time went Florida needed rent car know believed,never Florida,en,English,2
fe7b7238a6,yeah mine generally stay window,mine often window,en,English,0
d58877d002,final rule determined economically significant regulatory action Office Management Budget approved OMB complying requirement Order March 26 1998,final rule declared economically significant regulator action,en,English,0
ed13be5d48,emerged Boris remarked glancing clock early,appearing Boris looked clock said early,en,English,0
6f4fb06c18,end near shout went Hanson jerked eye gear focus group roc landing far end camp,Hanson whispered stared gear,en,English,2
29043a144c,story also made front page New York Times Financial Times London said 10000 member mystic cult called Fa Lun Gong caused acute embarrassment security force virtually surrounding compound China leader work,New York Times neglected cover Fa Lun Gong story paper,en,English,2
aa5729f40e,marginal cost low newspaper price preprints might low 5 6 cent per piece,Newspaper preprints cost much 5,en,English,2
4527529e3d,Go,Stay,en,English,2
464ba02469,sculpture dome personification Commerce river god including Anna Livia set main door Edward Smyth also responsible statue GPO,dome big marble sculpture dragon,en,English,1
28562d0495,one sense um older person fifty feel lost thing sense woman work today,nt think age anything feel,en,English,2
4bdf305179,um something think noticed friend think going like uh law medicine particular specific field even even engineering get meet lot requirement public um institution,Law medicine engineering student get better job,en,English,1
fd50277ed6,yeah guess nt know look oh ever seen Jacques Teti Teti movie French movie uh Teti,Jacques Teti movie favorite,en,English,1
5db4a34021,public health official version line Take wife please Tell Americans eat kale five time week,Public health authority believe people eat kale many time week,en,English,0
53bdf9a71a,started Wild Bunch sexualized violence made beautiful,Violence sexualized Wild Bunch becoming thing beauty,en,English,0
e894db4561,Although award handed annually Bailey selected several year commitment,award Bailey selected several time past going handed year,en,English,0
5f1cee2973,narthex entrance hall nave crowned magnificent sculpted tympanum Jesus enthroned Resurrection preaching message Apostles,sculpted tympanum Jesus Resurrection created hundred year ago,en,English,1
1f459b7cd9,AILA joined ACLU organization Freedom Information Act request find detained Mohammed note reason immigrant detention immediately clear sometimes dire consequence,AILA joined ACLU requesting information released immediately,en,English,1
1e49cfb966,otherwise get start cooler spring get hot summer,start around June order get hot,en,English,1
e40fd7e9a3,cook next time would turn try outdo try outdo really lot fun,would cook next turn would would try outdo,en,English,0
701adf31e7,Texas ability produce fairly stated external financial report first step building effective results oriented government,first step building effective government Texas ability produce fairly stated external financial report,en,English,0
a880b430e0,recently GAO reviewed activity White House China Trade Relations Working Group established request President Clinton exercise Constitutional power,White House China Trade Relations Working Group needed time,en,English,1
1b3360da25,sink sorrow live wrong wishing death death denies whose thread long tied wretched life look relief Must spend ever dying day never ending grief,live constant state despair depression,en,English,0
51ce7fae0c,asked Bible literal account creation opposed attractive concept divine creation every major Republican presidential candidate even Bauer squirmed ducked tried steer discussion back faith moral general idea human created image God,Every republican presidential candidate tried avoid question creation,en,English,0
b59dcc266a,Apparently Greuze nt worried needing protection,Greuze nt worry needing protection,en,English,0
3a84e61f15,Nash showed MIT New Year Eve party clad diaper,Nash showed suit,en,English,2
3cb6c5e9a5,wow afford God cant afford miss day let alone six,needed take time work could afford,en,English,2
793e1b650f,sure well good talk,unlikely conversation gotten u nowhere,en,English,2
fd41a2709a,nt always read newspaper sometimes sits around chuck,save old newspaper whether read,en,English,2
f596c0cb15,oh went dollar movie yeah yeah show dollar movie right get come know usually great nt great anyway let see let see another movie watched uh want see uh new one uh,play dollar movie theater expensive theater wont make money,en,English,1
f04b159e4f,Santa Monica Pier coastal setting Twilight Dance Series selection free summer concert arranged year,Santa Monica Pier host free summer concert arranged year,en,English,0
86b9c6b961,4 million 8 percent total expenditure two program,Something add 8 percent expenditure two program,en,English,0
e2cf5b58ed,Look servant girl hurtled hell flirting devil,depiction servant girl flung hell graphic,en,English,1
7828ad5dc3,criticizing GOP openly week Buchanan announced would seek Reform presidential nomination would bring 12 million federal fund,Buchanan given nomination public comment,en,English,1
27d24d468a,know essentially nothing life beyond Earth,nt know anything life past Earth,en,English,0
63f82dbc76,FirstClass Mail used household pay bill household bill mail ie,FirstClass Mail never used household pay bill,en,English,2
2b6cb9653c,peaceful mean relaxing find time,stressful,en,English,2
acc7e16e8b,lot people rely local government protection,government provides protection minority group,en,English,1
299d7f52fe,drive around country dilapidated icecream truck trying keep cool,ice cream truck used drove around country stolen,en,English,1
2aaed39e69,Wait ordered,told come,en,English,2
eba535c49e,May 1967 Gallup found number people said intensely disliked RFK also probably intensely liked practicing politician twice high number intensely disliked Johnson architect increasingly unpopular war Vietnam,Due attitude cheesecake RFK disliked Johnson,en,English,1
6fcb3883b2,unlike people fortunate enough able afford attorney go another lawyer client simply lost legal system get access u,client barely afford legal assistance,en,English,0
0913a53cda,Candidates must submit set fingerprint review FBI,People want job fingerprint sent FBI,en,English,0
cf940c0ac1,castle comprises early 17thcentury tower house restored Irish oak park held together without single nail,Early 17thcentury tower house within castle restored Irish oak park held together without single nail,en,English,0
deacfc072d,Jamaican music ska especially reggae since 1970s exported enjoyed around world,Reggae popular music style Jamaica,en,English,1
088540ef54,case price discrimination survive,circumstance discrimination price fine,en,English,0
47c0d08f5f,Voluntariness risk evaluated,Risks voluntary nature evaluated using strict guideline,en,English,1
6335ca1209,defiantly live apartment right,live apartment defiantly right,en,English,0
9d943458bd,lot people rely local government protection,government provides protection many people,en,English,0
92c31a0946,Think consumer confidence decline reason typical member coop become le willing go anxious accumulate coupon rainy day,Coupon collecting help consumer feel control,en,English,1
be46926e71,year University Hawaii campus Manoa became site Center Cultural Technical Interchange East West popularly known East West Center unique venerated resource advanced Pacific Rim study,University Hawaii campus located Honolulu,en,English,2
cb47ea06c3,thinking putting one,considering taking one,en,English,2
3951cdff10,squatting uncomfortable look,squat back bothering,en,English,1
4b79324c2d,INTEREST RATE price charged per unit money borrowed per year unit time usually expressed percentage,Interest rate defined total amount money borrowed,en,English,0
f7be00ce8a,walk,Walking best way get,en,English,0
21efa70cc6,chain swung hitting arm sending palm knife crowd,chain hit woman arm,en,English,0
336b2e71e5,nt remember Today going auntie Basia birthday party,going Aunt Basia birthday party today remember,en,English,0
52d6583967,book parody Bartlett serving quote Lincoln Jefferson Roger Rosenblatt equal pomposity,Bill Reilly book quote various president ranging Lincoln Jefferson,en,English,1
2dce59da7d,Many restaurant bar live music,restaurant bar musical element,en,English,2
434f4f84a0,Good sir Jon began,Jon addressed man,en,English,0
40c62b7080,family lost son daughter,died young age,en,English,1
b5aa783da3,thrown away cloak tied hair back topknot keep way,shaved head,en,English,2
4e7d4f5f18,review literature see William G Gale John Sabelhaus Perspectives Household Saving Rate Brookings Papers Economic Activity 11999 pp 181224,literature used instance,en,English,2
5f8260d5f5,Improved product service Initiate action manage risk develop new product service within outside organization,Managed risk lead new product,en,English,0
e5cb7b1a11,example computer related equipment estimated annual depreciation rate 31 percent7 new version software application released every year,Computers able function business standard equipment 7 year old,en,English,1
0e6c5200e7,Decline total expenditure income elasticity demand 036 025 period,Economists suggest change minor therefore noteworthy,en,English,1
6d3fdd4a9e,step analysis employ complex computer model simulate transport transformation emitted pollutant atmosphere,analysis us complex computer model simulate transport transformation pollutant,en,English,0
cc6d72f7f8,guess experience nt really go child care route able home together,good thing nt go child care route able home child often,en,English,1
d363989484,Analytical Perspectives,perspective might subjective,en,English,1
4dc5dadd31,tax,tax many people,en,English,1
0f3a7071ad,like ethnic humor,hate racial joke,en,English,2
48f682dcac,Diamonds graded X E F considered good colorless river white J slightly tinted Q light yellow X yellow,Diamonds rated alphabetically one F considered best,en,English,0
f9bec05787,yes think true make feel definitely like outsider like getting back government benefit lot uh tax benefit,receive tax benefit anyone else,en,English,1
e062bc429f,Charles Geveden introduced legislation increase Access Justice supplement court filing fee,Fortunately Charles Geveden able make government increase budget court filing fee,en,English,1
2f8856f3f7,yeah like weekend sport go,play sport weekend,en,English,0
21a30a5730,movie nt come much though,lot movie,en,English,2
0347be4167,sure took granted made mistake,made mistake concealed nt obvious,en,English,1
aa00a34727,okay guess,tone voice could assume want go right,en,English,1
d14a84f7d1,recall William Randolph Hearst castle Caleornia imaginative juxtaposition ancient Roman Chinese sculpture fine Venetian glass chandelier Syvres porcelain old Flemish master naughty French erotica,William Randolph Hearst castle housed collection sculpture fine art,en,English,0
f4cde9a0a7,talking Try behave,argument come dare,en,English,2
7776ed5602,experiencing cost growth manufacturing problem test aircraft testing delay,Testing integral part making plane safe,en,English,1
a24a251de7,like photo one bit,nt look like girl picture,en,English,0
9d2c135613,St Barts course completely undefended,St Barts military powerhouse,en,English,2
383f752e95,Three day went dreary inaction,next three day packed action,en,English,2
52cfbd05ab,Ramseys buried daughter Atlanta vacationed Sea Island Ga absence speculate gave Ramseys time work story explain innocence,speculated Ramses ate daughter,en,English,2
44e024a354,Disney CEO Eisner actually underrated popculture maven responsible Happy Days Welcome Back Kotter insists ABC downturn cyclical soon return life,Disney CEO nt contribute anything pop culture,en,English,2
8e1cb30e9e,uh oh guess hour somewhat sleep guy woke uh said better get tent liable come several others already come blown nt blown away flattened,guy told get tent flattened,en,English,0
a0876ff215,returned live Galilee village Nazareth making pilgrimage Jerusalem,would make pilgrimage Jerusalem,en,English,0
89a22f6a01,advent Bronze Age 3200 bc spread citystate ruled king marked appearance royal tomb containing bronze object place Troy west Alacah k near Ankara,know Bronze Age started around 3200 bc royal starting buried bronze treasure,en,English,0
9dc06ffa20,clean uh joy uh little soap water air dry nt worry,let air dry smudge way,en,English,1
d7c8a3ff49,discussed section 1 personal saving amount aggregate disposable personal income left personal spending good service,Personal saving much disposable personal income left personal spending typically 5,en,English,1
f9c5577223,example service coordination popular remedy limited fund,Limited fund overcome service coordination,en,English,0
b6b4c481e2,2 Receiving Water Samples,water sample received,en,English,0
8a7ff14e68,nt completely beyond went graduate uh education,thinking thing cant recall,en,English,1
a17d72467a,west side square Old King House built 1762 official residence British governor proclamation emancipation issued 1838,west end square Old King House built 1762,en,English,0
893cd33ffa,Companies foreign accept Indian financial participation management,Foreign company take Indian money,en,English,0
7595f33c72,oh really yeah uh probably going going jail problem guaranteed salary like three year whether play got pay ten million dollar,hard working help team achieve much cant see anything wrong paying million dollar salary,en,English,2
48d66820e3,hi Mary gone visiting uh new restaurant lately,Hello Mary gone anywhere recently restaurant,en,English,0
858013a88f,asserting membership club Old Geezers,proclaiming member club Old Geezers,en,English,0
51daa653e5,year 1820 pivotal one story King dom Hawaii,Kingdom Hawaii remained exactly since 18th Century,en,English,2
b2bdabe5a4,analysis concluded rule relaxed hog cholerarelated restriction imposed importation live swine prepared pork product Sonora Mexico proposed rule could significant economic impact substantial number small entity United States,analysis stated rule might large impact small entity US,en,English,0
783544532a,well knee bothering yeah,tiptop condition,en,English,2
035d61602b,Although case equipment erected adjacent operating boiler erection included demolishing erecting complete boiler island demolishing existing electrostatic precipitator,demolishing precipitator permanent,en,English,1
2a1c0ceeb1,last week charge 50 hour minimum instead 25 service yearling Northern Utah Legal Aid Foundation,charge went rent went,en,English,1
a6a01cd88b,Come let tea,wanted cup early gray,en,English,1
f67a47bef6,Sultan Abdul Hamid II 1876 1909 tried apply absolute rule empire staggering crushing foreign debt fragmented population hostile people succeeded creating ill dissatisfaction amongst younger generation educated Turks,Sultan Abdul Hamid II universally admired educated young Turks,en,English,2
9842786aa7,Tuppence seized bell Jane knocker,Tuppence Jane go door,en,English,2
987fb46240,Rightly wrongly America seen globalization prime mover head cheerleader blamed excess start paying official attention,America played large roll globalization movement compared world power,en,English,2
fd9fc09437,GQ editor Art Cooper reportedly received two 1million loan one Manhattan apartment Connecticut farm,Art Cooper lost job GQ editor shortly,en,English,1
0c72281b68,casualty Lind say United States would eventually leave Vietnam anyway,Lind thought enough soldier would die US would choice leave,en,English,0
dbcdf2cf90,changed,unique,en,English,1
803413e2a5,nt soon even nt fact smart doctor spot gave u tip Coroner,doctor could help u Coroner,en,English,1
40d42f61d9,Kentucky official say virtual epidemic abusive relationship state,Kentucky highest rate domestic abuse,en,English,1
060373e833,formal splendor ground testify 18thcentury desire tame nature done superlative result one thankful work undertaken,ground beautiful location,en,English,1
e8b38c6175,Others Zao Tohoku number resort Joshinetsu Kogen National Park Japan Alps splendid facility thanks 1998 Winter Olympic Games Nagano,lot resort national park,en,English,0
b23de4e867,okay movie nt seen many lately kid went saw Rescuers break kid take movie,took kid see movie Rescuers,en,English,0
e3136785de,Tunnel Eupalinos explored claustrophobic,tunnel Eupalinos one foot diameter barely large enough child squeeze,en,English,2
d66435c096,one ended surprisingly easy,question easy answer,en,English,0
f87bcd9471,Thus recent evidence suggests including estimate reduction shortterm mortality due change ambient ozone Base Alternative Estimates may underestimate benefit implementation Clear Skies Act,Base Alternative estimate perfectly understand benefit implementing Clear Skies Act,en,English,2
8e3d119dfc,default method eighty percent total amount sulfur dioxide allowance available allocation year allocated Acid Rain Program unit coal primary secondary fuel residual oil primary fuel listed Administrator Emissions Scorecard 2000 Appendix B 2000 Data SO2 NOx CO2 Heat Input Parameters Table B1 2000 Data Units,80 sulfur dioxide allowance year Acid Rain Program,en,English,0
d4f4768005,Ferdinand Isabella Spain underwent dramatic transformation,Spain embarked long period stagnation Ferdinand Isabella,en,English,2
cac91eb539,yeah well started uh studying mathematics basically really good high school,started studying mathematics really good,en,English,0
6527c0d83c,5 share gross national saving used replace depreciated capital increased past 40 year,Gross national saving highest year,en,English,1
185ec97064,goal remain influential India approach new millennium continues modernize industry increase agricultural output,goal become ineffective India modernizes,en,English,2
2bc230c483,liberation old European colony created basis postwar independence movement proclaiming Japanese slogan Asia Asians,Old European colony liberated,en,English,0
c7701cfaaf,story remains told,story told yet,en,English,0
971f4bbc23,stable funding level support GAO strong return investment 57 every 1 spent creates environment necessary recruit retain compensate train motivate strong capable workforce,GAO ROI 57 per dollar spent,en,English,0
84ca1421a1,made yeah made way four year college playing ball,played ball college,en,English,0
ac14bec5f4,Though two city remained unlinked rail change quickly,two city railway made travel easy,en,English,2
7fd11375d3,want mark,marked,en,English,0
deeb6d89f2,first historical mention Agra 1501 Sultan Sikandar Lodi made capital,Agra still exists day capital,en,English,1
18a9c69163,trunk Big Mother asked keep appearance,Mother trying keep appearance asked trunk big shiny,en,English,1
94cf789311,uh Georgia yeah right outside Macon like way like way idea south,sevenhour drive get,en,English,1
75a4bb5925,Menorca search elusive prehistoric site take cliff path northwest south coast,Menorca home several wellhidden prehistoric site,en,English,0
8187f9da9d,Justice Kennedy care law librarian across country Supreme Court Reporters 1790 1998,Justice Kennedy nt care Supreme Court Reporters 1790 1998 thrown away,en,English,0
0b63649674,watched hip shift side wrap,wrap fell bit,en,English,1
ef46d6f1f6,Thorn held sword different Cadaan ever seen,Cadaan never seen someone hold sword like Thorn held,en,English,0
aec61fd449,Hindus went rampage Sikh community resulting round communal violence,Hindus peacefully protested Sikhs,en,English,2
9bc80f9406,oh enjoyed mean money,worth money time,en,English,1
38da65f6e0,least getting stoned first rationalized,awful get stoned first argued,en,English,2
250e1e3487,yeah World League,World League join,en,English,1
42bc978ade,burned house,set fire home burned,en,English,0
18d329af1c,Huntington like Buchanan claim cultural defending integrity culture,may defending culture despite wanting,en,English,1
7c167365a6,nt pay money either,paid life saving,en,English,2
40bc85a4e3,8 Jury Nullification,average jury nullifies 1 every 50 case,en,English,1
26f6452d02,Land Lincoln helped Tasha Johnson Marion get Social Security benefit support four child 29yearold woman diagnosed nonHodgkin lymphoma type cancer said,love child,en,English,1
d4709c7130,Ask Cook missed occurred forcibly moment harbour Miss Howard Alfred Inglethorp roof keep peace likely prove Herculean task envy John,keep peace Miss Howard Alfred Inglethorp would difficult aftermath divorce,en,English,1
8f5927d246,nt allow nt,Yes allowed often,en,English,2
9dbc3a463d,knowledgebased process enables decision maker reasonably certain critical facet product development need knowledge,wanted share already researched,en,English,1
2cda19c703,find number Mary personal effect display,number Mary personal effect found display,en,English,0
16d78dd678,even able consult traditional herbalist cure ailment,allowed consult traditional herbalist,en,English,2
d5d8d318ed,yeah,teeth,en,English,1
98e25172b3,take easy good night,Goodnight see tomorrow,en,English,1
c095f5816a,count necessary one million dollar,good one million dollar,en,English,0
e03e4acdb9,Sure man yell back hot air balloon 30 foot field,Sure man yell youre hot air balloon 30 foot high field,en,English,0
3d39c84b92,Part reason difference piece per possible delivery may due fact five percent possible residential delivery business thought known lesser percentage possible delivery rural route business,thought known lesser percentage possible delivery rural route business part reason difference piece per possible delivery may due fact five percent possible residential delivery business,en,English,0
3cc1a87566,course got charge keep cash,charge new credit card,en,English,1
657235ac78,uh really got guy named Herb Williams guess sort supposed take place uh Tarpley uh nt offensive skill,Herb Williams offensive skill would taken Tarpley place,en,English,0
a041e0ae8c,yeah definitely way way,Yes definitely way nt way field,en,English,1
989185ee67,Many based industryrecognized model Constructive Cost Model COCOMO PRICE Putnam Jensen,Many said based model Constructive Cost Model,en,English,0
ba1006700b,Guards would regulate entered departed,Guards big gun sword,en,English,1
0abb9434d5,married Dona Filipa Moniz Perestrelo daughter Porto Santo first governor lived island period fathering son,landed island soon left greener pasture later dying alone childless,en,English,2
d3c2333627,third row Exhibit 17 show Krewski et al,Exhibit 17 2 row,en,English,2
3d00ec6e4a,South African priest invited Clinton quoted paper saying Clinton stood thinking much embarrassment would caused saying please sit,South African priest know person named Clinton,en,English,2
fe51943a3a,work might even able pick endorsement member Sonics,nt need put work get endorsement want,en,English,2
cabb7803e1,Improvements architecture regaining intimate space scale rest wo nt disguise ugliness advertising local bank Chevy dealer chain retailer backdrop baseball,Local advertisement beautiful,en,English,2
4f8b9349df,like well,thought firearm,en,English,1
c096732198,last thing want attention bounty hunter,waived hand get attention,en,English,2
b8062664d9,nt answer,Please respond,en,English,2
1946174ff0,assist program implementing web site Northwest Justice Project ProBonoNet New York hiring two fulltime circuit rider assist grantee content management ensure web site support entire state justice community,Northwest Justice Project ProBonoNet New York fire people,en,English,2
55124575f2,assured success,going fail nt,en,English,2
ecc7853624,Every August young woman convene light joss stick even climb ninemeter 30ft rock pray good husband,Women converge place light joss stick climb rock,en,English,0
89fb53694f,Trump said would decide March whether run president would likely spend 100 million 200 million money campaign,Even ran President Trump campaign would receive money,en,English,2
5d8f41c138,still type music available,genre music still thing,en,English,0
b78b765a04,little kid nt understand,little kid understand perfectly,en,English,2
7cf8762f15,See Aug 12 soon thereafter hope,person going attend August 12,en,English,1
6c62af5b4e,appropriated State much personal fortune prince found harder curtail power landowners extensive contact conservative element Congress Party,easy time taking money landowners contact Congress Party could nt get hand fortune individual prince,en,English,2
e41d784f07,hate smarter studious focused,hold ill towards,en,English,2
533d26654b,nt miss openair market close wharf,openair market near wharf ca nt missed,en,English,0
7e6bf1039a,yeah yeah yeah well way might seem outwardly boy lot going,see surface,en,English,2
efff3a9beb,New Madeirans traded sugar era dominant luxury item Britain Flanders proved skillful art winemaking,Salt dominant luxury item era,en,English,2
4c8b6af1ad,right well preseason really nt mean anything either,alright nt play well preseason since nt matter,en,English,1
f3992d7385,scorecard included measure accuracy speed timeliness unit cost customer satisfaction employee development satisfaction,Unit cost measurement listed scorecard,en,English,2
b77253aab9,said thought Ledfords understood could qualify put stated income typically undocumented business income raise borrower interest rate,also believed tax return necessary,en,English,1
832ff6e402,see much crime TV think way go nt know think,TV lot crime shown,en,English,0
00e426e07a,umhum yeah still pretty much know winter far go,still pretty much winter,en,English,0
d699357e5d,oh really yeah never seen either one,never looked either,en,English,0
623e9ddb4e,fulcrum coffee bar cafe giant screen television flanked CD listening station,huge television screen coffee bar cafe,en,English,0
24131e0f00,Finally FDA conduct workshop issue guidance manual videotape hold teleconference aid small entity complying rule,FDA issue videotape,en,English,2
